"height [mm]","rad [mm]","w1 [mm]","w2 [mm]","Freq [GHz]","dB(S(1,1)) []"
13.4,14,2.5,2.5,1.1,-0.470804887925744
13.4,14,2.5,2.5,1.11,-0.467333683556993
13.4,14,2.5,2.5,1.12,-0.463922145453081
13.4,14,2.5,2.5,1.13,-0.460571464342435
13.4,14,2.5,2.5,1.14,-0.457282784245223
13.4,14,2.5,2.5,1.15,-0.454057203852243
13.4,14,2.5,2.5,1.16,-0.450895777883047
13.4,14,2.5,2.5,1.17,-0.447799518424468
13.4,14,2.5,2.5,1.18,-0.444769396250522
13.4,14,2.5,2.5,1.19,-0.441806342124572
13.4,14,2.5,2.5,1.2,-0.438911248084387
13.4,14,2.5,2.5,1.21,-0.436084968710715
13.4,14,2.5,2.5,1.22,-0.433328322379839
13.4,14,2.5,2.5,1.23,-0.430642092500327
13.4,14,2.5,2.5,1.24,-0.428027028734445
13.4,14,2.5,2.5,1.25,-0.425483848204116
13.4,14,2.5,2.5,1.26,-0.4230132366817
13.4,14,2.5,2.5,1.27,-0.420615849765451
13.4,14,2.5,2.5,1.28,-0.418292314039573
13.4,14,2.5,2.5,1.29,-0.41604322821878
13.4,14,2.5,2.5,1.3,-0.413869164276989
13.4,14,2.5,2.5,1.31,-0.411770668559984
13.4,14,2.5,2.5,1.32,-0.409748262881552
13.4,14,2.5,2.5,1.33,-0.407802445602786
13.4,14,2.5,2.5,1.34,-0.405933692693945
13.4,14,2.5,2.5,1.35,-0.404142458778389
13.4,14,2.5,2.5,1.36,-0.402429178157934
13.4,14,2.5,2.5,1.37,-0.400794265818957
13.4,14,2.5,2.5,1.38,-0.399238118418432
13.4,14,2.5,2.5,1.39,-0.397761115249191
13.4,14,2.5,2.5,1.4,-0.396363619183325
13.4,14,2.5,2.5,1.41,-0.395045977592864
13.4,14,2.5,2.5,1.42,-0.393808523246643
13.4,14,2.5,2.5,1.43,-0.392651575182048
13.4,14,2.5,2.5,1.44,-0.391575439550509
13.4,14,2.5,2.5,1.45,-0.390580410435235
13.4,14,2.5,2.5,1.46,-0.389666770639694
13.4,14,2.5,2.5,1.47,-0.388834792445131
13.4,14,2.5,2.5,1.48,-0.388084738335362
13.4,14,2.5,2.5,1.49,-0.387416861686762
13.4,14,2.5,2.5,1.5,-0.386831407421334
13.4,14,2.5,2.5,1.51,-0.386328612620389
13.4,14,2.5,2.5,1.52,-0.385908707096332
13.4,14,2.5,2.5,1.53,-0.385571913919517
13.4,14,2.5,2.5,1.54,-0.385318449897163
13.4,14,2.5,2.5,1.55,-0.385148526000759
13.4,14,2.5,2.5,1.56,-0.385062347738205
13.4,14,2.5,2.5,1.57,-0.38506011546643
13.4,14,2.5,2.5,1.58,-0.385142024639953
13.4,14,2.5,2.5,1.59,-0.385308265990183
13.4,14,2.5,2.5,1.6,-0.385559025629958
13.4,14,2.5,2.5,1.61,-0.385894485077028
13.4,14,2.5,2.5,1.62,-0.38631482118971
13.4,14,2.5,2.5,1.63,-0.386820206007154
13.4,14,2.5,2.5,1.64,-0.387410806485849
13.4,14,2.5,2.5,1.65,-0.388086784123126
13.4,14,2.5,2.5,1.66,-0.388848294457544
13.4,14,2.5,2.5,1.67,-0.389695486434742
13.4,14,2.5,2.5,1.68,-0.390628501626243
13.4,14,2.5,2.5,1.69,-0.391647473287495
13.4,14,2.5,2.5,1.7,-0.392752525239514
13.4,14,2.5,2.5,1.71,-0.393943770557302
13.4,14,2.5,2.5,1.72,-0.395221310045912
13.4,14,2.5,2.5,1.73,-0.396585230483276
13.4,14,2.5,2.5,1.74,-0.398035602606244
13.4,14,2.5,2.5,1.75,-0.399572478814029
13.4,14,2.5,2.5,1.76,-0.401195890559924
13.4,14,2.5,2.5,1.77,-0.40290584539925
13.4,14,2.5,2.5,1.78,-0.404702323657594
13.4,14,2.5,2.5,1.79,-0.406585274679283
13.4,14,2.5,2.5,1.8,-0.408554612611643
13.4,14,2.5,2.5,1.81,-0.410610211675115
13.4,14,2.5,2.5,1.82,-0.412751900863676
13.4,14,2.5,2.5,1.83,-0.414979458013512
13.4,14,2.5,2.5,1.84,-0.417292603170351
13.4,14,2.5,2.5,1.85,-0.419690991177797
13.4,14,2.5,2.5,1.86,-0.4221742033996
13.4,14,2.5,2.5,1.87,-0.424741738478333
13.4,14,2.5,2.5,1.88,-0.42739300202115
13.4,14,2.5,2.5,1.89,-0.43012729508994
13.4,14,2.5,2.5,1.9,-0.432943801358281
13.4,14,2.5,2.5,1.91,-0.43584157278044
13.4,14,2.5,2.5,1.92,-0.438819513598762
13.4,14,2.5,2.5,1.93,-0.441876362494001
13.4,14,2.5,2.5,1.94,-0.4450106726588
13.4,14,2.5,2.5,1.95,-0.448220789547077
13.4,14,2.5,2.5,1.96,-0.45150482602073
13.4,14,2.5,2.5,1.97,-0.454860634580267
13.4,14,2.5,2.5,1.98,-0.458285776326081
13.4,14,2.5,2.5,1.99,-0.461777486252691
13.4,14,2.5,2.5,2,-0.465332634427891
13.4,14,2.5,2.5,2.01,-0.468947682552324
13.4,14,2.5,2.5,2.02,-0.472618635331658
13.4,14,2.5,2.5,2.03,-0.476340986022643
13.4,14,2.5,2.5,2.04,-0.480109655435261
13.4,14,2.5,2.5,2.05,-0.483918923585391
13.4,14,2.5,2.5,2.06,-0.487762353095406
13.4,14,2.5,2.5,2.07,-0.491632703333714
13.4,14,2.5,2.5,2.08,-0.495521834168522
13.4,14,2.5,2.5,2.09,-0.499420598086856
13.4,14,2.5,2.5,2.1,-0.503318719298392
13.4,14,2.5,2.5,2.11,-0.507204658307849
13.4,14,2.5,2.5,2.12,-0.511065460303672
13.4,14,2.5,2.5,2.13,-0.514886585581628
13.4,14,2.5,2.5,2.14,-0.518651720109463
13.4,14,2.5,2.5,2.15,-0.522342564258161
13.4,14,2.5,2.5,2.16,-0.525938597697708
13.4,14,2.5,2.5,2.17,-0.529416818510982
13.4,14,2.5,2.5,2.18,-0.532751454760962
13.4,14,2.5,2.5,2.19,-0.535913647112612
13.4,14,2.5,2.5,2.2,-0.538871101743586
13.4,14,2.5,2.5,2.21,-0.54158771378757
13.4,14,2.5,2.5,2.22,-0.544023163092917
13.4,14,2.5,2.5,2.23,-0.546132486349431
13.4,14,2.5,2.5,2.24,-0.54786563290994
13.4,14,2.5,2.5,2.25,-0.549167016268344
13.4,14,2.5,2.5,2.26,-0.549975079618854
13.4,14,2.5,2.5,2.27,-0.550221902811132
13.4,14,2.5,2.5,2.28,-0.549832890083229
13.4,14,2.5,2.5,2.29,-0.548726594114463
13.4,14,2.5,2.5,2.3,-0.546814753261875
13.4,14,2.5,2.5,2.31,-0.544002646492757
13.4,14,2.5,2.5,2.32,-0.540189905628719
13.4,14,2.5,2.5,2.33,-0.535271967884358
13.4,14,2.5,2.5,2.34,-0.529142403311642
13.4,14,2.5,2.5,2.35,-0.521696409995985
13.4,14,2.5,2.5,2.36,-0.512835830081596
13.4,14,2.5,2.5,2.37,-0.502476092461015
13.4,14,2.5,2.5,2.38,-0.490555516381439
13.4,14,2.5,2.5,2.39,-0.477047387099015
13.4,14,2.5,2.5,2.4,-0.461975099957823
13.4,14,2.5,2.5,2.41,-0.445430409467181
13.4,14,2.5,2.5,2.42,-0.427594353264063
13.4,14,2.5,2.5,2.43,-0.408759692011674
13.4,14,2.5,2.5,2.44,-0.3893526970323
13.4,14,2.5,2.5,2.45,-0.369950895039156
13.4,14,2.5,2.5,2.46,-0.351292156292723
13.4,14,2.5,2.5,2.47,-0.334269692662601
13.4,14,2.5,2.5,2.48,-0.319907693131091
13.4,14,2.5,2.5,2.49,-0.309314075398834
13.4,14,2.5,2.5,2.5,-0.303610514754159
13.4,14,2.5,2.5,2.51,-0.303845210768061
13.4,14,2.5,2.5,2.52,-0.310899537412415
13.4,14,2.5,2.5,2.53,-0.325403807749869
13.4,14,2.5,2.5,2.54,-0.347677872357045
13.4,14,2.5,2.5,2.55,-0.377708223071847
13.4,14,2.5,2.5,2.56,-0.41516557059267
13.4,14,2.5,2.5,2.57,-0.459458022833956
13.4,14,2.5,2.5,2.58,-0.509808010044557
13.4,14,2.5,2.5,2.59,-0.565338031586807
13.4,14,2.5,2.5,2.6,-0.625151427100671
13.4,14,2.5,2.5,2.61,-0.688398440434544
13.4,14,2.5,2.5,2.62,-0.754322936503524
13.4,14,2.5,2.5,2.63,-0.822289612648984
13.4,14,2.5,2.5,2.64,-0.891794542351256
13.4,14,2.5,2.5,2.65,-0.962463280051643
13.4,14,2.5,2.5,2.66,-1.0340408911603
13.4,14,2.5,2.5,2.67,-1.10637765448038
13.4,14,2.5,2.5,2.68,-1.17941326039116
13.4,14,2.5,2.5,2.69,-1.25316139778434
13.4,14,2.5,2.5,2.7,-1.32769584237835
13.4,14,2.5,2.5,2.71,-1.40313857982818
13.4,14,2.5,2.5,2.72,-1.47965010908793
13.4,14,2.5,2.5,2.73,-1.55742183797958
13.4,14,2.5,2.5,2.74,-1.63667036137712
13.4,14,2.5,2.5,2.75,-1.71763336517286
13.4,14,2.5,2.5,2.76,-1.80056689714388
13.4,14,2.5,2.5,2.77,-1.88574376848173
13.4,14,2.5,2.5,2.78,-1.9734528837141
13.4,14,2.5,2.5,2.79,-2.06399933395035
13.4,14,2.5,2.5,2.8,-2.1577051243737
13.4,14,2.5,2.5,2.81,-2.25491043957473
13.4,14,2.5,2.5,2.82,-2.3559753789943
13.4,14,2.5,2.5,2.83,-2.46128211954712
13.4,14,2.5,2.5,2.84,-2.57123748399035
13.4,14,2.5,2.5,2.85,-2.68627591254439
13.4,14,2.5,2.5,2.86,-2.80686285250927
13.4,14,2.5,2.5,2.87,-2.93349859703009
13.4,14,2.5,2.5,2.88,-3.066722620654
13.4,14,2.5,2.5,2.89,-3.20711847685344
13.4,14,2.5,2.5,2.9,-3.35531934233199
13.4,14,2.5,2.5,2.91,-3.51201431592499
13.4,14,2.5,2.5,2.92,-3.67795560777989
13.4,14,2.5,2.5,2.93,-3.85396678918618
13.4,14,2.5,2.5,2.94,-4.04095231746104
13.4,14,2.5,2.5,2.95,-4.23990860709112
13.4,14,2.5,2.5,2.96,-4.45193699253514
13.4,14,2.5,2.5,2.97,-4.67825902616272
13.4,14,2.5,2.5,2.98,-4.92023468581475
13.4,14,2.5,2.5,2.99,-5.17938424334366
13.4,14,2.5,2.5,3,-5.45741478688728
13.4,14,2.5,2.5,3.01,-5.75625272285463
13.4,14,2.5,2.5,3.02,-6.07808404923816
13.4,14,2.5,2.5,3.03,-6.42540485119466
13.4,14,2.5,2.5,3.04,-6.80108541703016
13.4,14,2.5,2.5,3.05,-7.20845275529484
13.4,14,2.5,2.5,3.06,-7.65139834751319
13.4,14,2.5,2.5,3.07,-8.13452108190276
13.4,14,2.5,2.5,3.08,-8.66332012778112
13.4,14,2.5,2.5,3.09,-9.2444601409725
13.4,14,2.5,2.5,3.1,-9.88614360875747
13.4,14,2.5,2.5,3.11,-10.5986459518589
13.4,14,2.5,2.5,3.12,-11.3951050083148
13.4,14,2.5,2.5,3.13,-12.2927210393606
13.4,14,2.5,2.5,3.14,-13.3146432933928
13.4,14,2.5,2.5,3.15,-14.4930499032478
13.4,14,2.5,2.5,3.16,-15.8743822480416
13.4,14,2.5,2.5,3.17,-17.5285658515526
13.4,14,2.5,2.5,3.18,-19.5652941859252
13.4,14,2.5,2.5,3.19,-22.1574814826935
13.4,14,2.5,2.5,3.2,-25.5052518963363
13.4,14,2.5,2.5,3.21,-28.9379820186552
13.4,14,2.5,2.5,3.22,-28.2813536394224
13.4,14,2.5,2.5,3.23,-24.6412537270047
13.4,14,2.5,2.5,3.24,-21.4883266870811
13.4,14,2.5,2.5,3.25,-19.0546643406109
13.4,14,2.5,2.5,3.26,-17.128596966885
13.4,14,2.5,2.5,3.27,-15.5542783615214
13.4,14,2.5,2.5,3.28,-14.2335858974274
13.4,14,2.5,2.5,3.29,-13.1034320094917
13.4,14,2.5,2.5,3.3,-12.1214896672811
13.4,14,2.5,2.5,3.31,-11.258160254952
13.4,14,2.5,2.5,3.32,-10.4919804522199
13.4,14,2.5,2.5,3.33,-9.80689357720488
13.4,14,2.5,2.5,3.34,-9.19056265040305
13.4,14,2.5,2.5,3.35,-8.6332884841061
13.4,14,2.5,2.5,3.36,-8.12729278591047
13.4,14,2.5,2.5,3.37,-7.66622927393236
13.4,14,2.5,2.5,3.38,-7.2448417209837
13.4,14,2.5,2.5,3.39,-6.85871932504091
13.4,14,2.5,2.5,3.4,-6.50411814314915
13.4,14,2.5,2.5,3.41,-6.17782835217005
13.4,14,2.5,2.5,3.42,-5.87707392133797
13.4,14,2.5,2.5,3.43,-5.59943561240665
13.4,14,2.5,2.5,3.44,-5.34279103758255
13.4,14,2.5,2.5,3.45,-5.10526737328115
13.4,14,2.5,2.5,3.46,-4.88520359108541
13.4,14,2.5,2.5,3.47,-4.68111993648447
13.4,14,2.5,2.5,3.48,-4.49169299327757
13.4,14,2.5,2.5,3.49,-4.3157351018055
13.4,14,2.5,2.5,3.5,-4.15217720789792
13.4,14,2.5,2.5,3.51,-4.00005444350716
13.4,14,2.5,2.5,3.52,-3.8584939043756
13.4,14,2.5,2.5,3.53,-3.72670421185228
13.4,14,2.5,2.5,3.54,-3.60396653701331
13.4,14,2.5,2.5,3.55,-3.48962683390186
13.4,14,2.5,2.5,3.56,-3.38308908092181
13.4,14,2.5,2.5,3.57,-3.28380936945748
13.4,14,2.5,2.5,3.58,-3.19129070973564
13.4,14,2.5,2.5,3.59,-3.10507844805124
13.4,14,2.5,2.5,3.6,-3.02475620840263
13.4,14,2.5,2.5,3.61,-2.94994228655641
13.4,14,2.5,2.5,3.62,-2.88028643650334
13.4,14,2.5,2.5,3.63,-2.81546699886269
13.4,14,2.5,2.5,3.64,-2.75518832856426
13.4,14,2.5,2.5,3.65,-2.69917848547952
13.4,14,2.5,2.5,3.66,-2.6471871568867
13.4,14,2.5,2.5,3.67,-2.5989837849731
13.4,14,2.5,2.5,3.68,-2.55435587617824
13.4,14,2.5,2.5,3.69,-2.5131074722051
13.4,14,2.5,2.5,3.7,-2.47505776508131
13.4,14,2.5,2.5,3.71,-2.44003984082416
13.4,14,2.5,2.5,3.72,-2.40789953812045
13.4,14,2.5,2.5,3.73,-2.37849441002945
13.4,14,2.5,2.5,3.74,-2.35169277809663
13.4,14,2.5,2.5,3.75,-2.32737286946504
13.4,14,2.5,2.5,3.76,-2.30542202861657
13.4,14,2.5,2.5,3.77,-2.2857359962923
13.4,14,2.5,2.5,3.78,-2.2682182489487
13.4,14,2.5,2.5,3.79,-2.25277939282079
13.4,14,2.5,2.5,3.8,-2.23933660729868
13.4,14,2.5,2.5,3.81,-2.22781313289227
13.4,14,2.5,2.5,3.82,-2.2181377995695
13.4,14,2.5,2.5,3.83,-2.21024459171655
13.4,14,2.5,2.5,3.84,-2.2040722463899
13.4,14,2.5,2.5,3.85,-2.19956388191938
13.4,14,2.5,2.5,3.86,-2.19666665428135
13.4,14,2.5,2.5,3.87,-2.19533143900117
13.4,14,2.5,2.5,3.88,-2.19551253666575
13.4,14,2.5,2.5,3.89,-2.19716740043779
13.4,14,2.5,2.5,3.9,-2.20025638426589
13.4,14,2.5,2.5,3.91,-2.20474251078413
13.4,14,2.5,2.5,3.92,-2.21059125819368
13.4,14,2.5,2.5,3.93,-2.21777036572219
13.4,14,2.5,2.5,3.94,-2.22624965756554
13.4,14,2.5,2.5,3.95,-2.23600088553447
13.4,14,2.5,2.5,3.96,-2.24699759095666
13.4,14,2.5,2.5,3.97,-2.25921498672449
13.4,14,2.5,2.5,3.98,-2.27262986072836
13.4,14,2.5,2.5,3.99,-2.28722050227536
13.4,14,2.5,2.5,4,-2.3029666534575
13.4,14,2.5,2.5,4.01,-2.31984948779874
13.4,14,2.5,2.5,4.02,-2.33785161886606
13.4,14,2.5,2.5,4.03,-2.35695714186548
13.4,14,2.5,2.5,4.04,-2.37715171154346
13.4,14,2.5,2.5,4.05,-2.39842265995736
13.4,14,2.5,2.5,4.06,-2.4207591578396
13.4,14,2.5,2.5,4.07,-2.44415242332895
13.4,14,2.5,2.5,4.08,-2.46859598174021
13.4,14,2.5,2.5,4.09,-2.49408597974804
13.4,14,2.5,2.5,4.1,-2.52062155682299
13.4,14,2.5,2.5,4.11,-2.54820527592258
13.4,14,2.5,2.5,4.12,-2.57684361425173
13.4,14,2.5,2.5,4.13,-2.60654751330733
13.4,14,2.5,2.5,4.14,-2.63733298535674
13.4,14,2.5,2.5,4.15,-2.6692217709281
13.4,14,2.5,2.5,4.16,-2.70224203878083
13.4,14,2.5,2.5,4.17,-2.73642911617976
13.4,14,2.5,2.5,4.18,-2.77182623314726
13.4,14,2.5,2.5,4.19,-2.80848525979843
13.4,14,2.5,2.5,4.2,-2.84646741101428
13.4,14,2.5,2.5,4.21,-2.88584388778591
13.4,14,2.5,2.5,4.22,-2.92669641985523
13.4,14,2.5,2.5,4.23,-2.96911767014721
13.4,14,2.5,2.5,4.24,-3.01321145837087
13.4,14,2.5,2.5,4.25,-3.05909275955302
13.4,14,2.5,2.5,4.26,-3.10688743367925
13.4,14,2.5,2.5,4.27,-3.15673164555588
13.4,14,2.5,2.5,4.28,-3.20877093990961
13.4,14,2.5,2.5,4.29,-3.263158945908
13.4,14,2.5,2.5,4.3,-3.32005569780939
13.4,14,2.5,2.5,4.31,-3.37962557415748
13.4,14,2.5,2.5,4.32,-3.44203487632524
13.4,14,2.5,2.5,4.33,-3.50744908743893
13.4,14,2.5,2.5,4.34,-3.5760298735965
13.4,14,2.5,2.5,4.35,-3.6479319093866
13.4,14,2.5,2.5,4.36,-3.72329962740196
13.4,14,2.5,2.5,4.37,-3.80226400510205
13.4,14,2.5,2.5,4.38,-3.88493951056342
13.4,14,2.5,2.5,4.39,-3.97142133026344
13.4,14,2.5,2.5,4.4,-4.0617829964933
13.4,14,2.5,2.5,4.41,-4.15607451933237
13.4,14,2.5,2.5,4.42,-4.2543211090432
13.4,14,2.5,2.5,4.43,-4.35652255058252
13.4,14,2.5,2.5,4.44,-4.46265326446852
13.4,14,2.5,2.5,4.45,-4.57266305957986
13.4,14,2.5,2.5,4.46,-4.68647855572806
13.4,14,2.5,2.5,4.47,-4.80400522899891
13.4,14,2.5,2.5,4.48,-4.9251300124833
13.4,14,2.5,2.5,4.49,-5.04972437018717
13.4,14,2.5,2.5,4.5,-5.17764775311662
13.4,14,2.5,2.5,4.51,-5.30875134372295
13.4,14,2.5,2.5,4.52,-5.44288199752464
13.4,14,2.5,2.5,4.53,-5.57988629791451
13.4,14,2.5,2.5,4.54,-5.71961465082086
13.4,14,2.5,2.5,4.55,-5.86192535887524
13.4,14,2.5,2.5,4.56,-6.00668862896422
13.4,14,2.5,2.5,4.57,-6.15379048158989
13.4,14,2.5,2.5,4.58,-6.30313654463063
13.4,14,2.5,2.5,4.59,-6.45465572741873
13.4,14,2.5,2.5,4.6,-6.60830378331352
13.4,14,2.5,2.5,4.61,-6.76406678013513
13.4,14,2.5,2.5,4.62,-6.92196450810468
13.4,14,2.5,2.5,4.63,-7.08205386461716
13.4,14,2.5,2.5,4.64,-7.24443226466724
13.4,14,2.5,2.5,4.65,-7.4092411355462
13.4,14,2.5,2.5,4.66,-7.57666956508844
13.4,14,2.5,2.5,4.67,-7.74695818488954
13.4,14,2.5,2.5,4.68,-7.92040338424962
13.4,14,2.5,2.5,4.69,-8.09736196793752
13.4,14,2.5,2.5,4.7,-8.2782563922143
13.4,14,2.5,2.5,4.71,-8.46358074014519
13.4,14,2.5,2.5,4.72,-8.65390763068294
13.4,14,2.5,2.5,4.73,-8.84989629846228
13.4,14,2.5,2.5,4.74,-9.05230213560704
13.4,14,2.5,2.5,4.75,-9.26198805709787
13.4,14,2.5,2.5,4.76,-9.47993814290625
13.4,14,2.5,2.5,4.77,-9.70727413094322
13.4,14,2.5,2.5,4.78,-9.9452754959405
13.4,14,2.5,2.5,4.79,-10.1954040665624
13.4,14,2.5,2.5,4.8,-10.4593344294868
13.4,14,2.5,2.5,4.81,-10.7389917790969
13.4,14,2.5,2.5,4.82,-11.0365994461121
13.4,14,2.5,2.5,4.83,-11.3547391562343
13.4,14,2.5,2.5,4.84,-11.6964282522432
13.4,14,2.5,2.5,4.85,-12.0652198523228
13.4,14,2.5,2.5,4.86,-12.4653345246906
13.4,14,2.5,2.5,4.87,-12.9018360477342
13.4,14,2.5,2.5,4.88,-13.3808700660728
13.4,14,2.5,2.5,4.89,-13.9099944584338
13.4,14,2.5,2.5,4.9,-14.4986467036922
13.4,14,2.5,2.5,4.91,-15.1588214280376
13.4,14,2.5,2.5,4.92,-15.9060800034793
13.4,14,2.5,2.5,4.93,-16.7611016073226
13.4,14,2.5,2.5,4.94,-17.7521465078695
13.4,14,2.5,2.5,4.95,-18.9191015697683
13.4,14,2.5,2.5,4.96,-20.3202990605739
13.4,14,2.5,2.5,4.97,-22.0438731202015
13.4,14,2.5,2.5,4.98,-24.2229867265467
13.4,14,2.5,2.5,4.99,-27.0183763160252
13.4,14,2.5,2.5,5,-30.1914531799088
13.4,14,3,2.5,1,-0.482495798003764
13.4,14,3,2.5,1.01,-0.478765211886858
13.4,14,3,2.5,1.02,-0.475081473574156
13.4,14,3,2.5,1.03,-0.47144555436843
13.4,14,3,2.5,1.04,-0.467858414191267
13.4,14,3,2.5,1.05,-0.464321002142467
13.4,14,3,2.5,1.06,-0.460834257044151
13.4,14,3,2.5,1.07,-0.457399107969612
13.4,14,3,2.5,1.08,-0.454016474756668
13.4,14,3,2.5,1.09,-0.450687268505598
13.4,14,3,2.5,1.1,-0.447412392061654
13.4,14,3,2.5,1.11,-0.444192740482216
13.4,14,3,2.5,1.12,-0.441029201488645
13.4,14,3,2.5,1.13,-0.43792265590302
13.4,14,3,2.5,1.14,-0.434873978069847
13.4,14,3,2.5,1.15,-0.431884036262975
13.4,14,3,2.5,1.16,-0.428953693077921
13.4,14,3,2.5,1.17,-0.42608380580971
13.4,14,3,2.5,1.18,-0.423275226816672
13.4,14,3,2.5,1.19,-0.420528803870219
13.4,14,3,2.5,1.2,-0.417845380491011
13.4,14,3,2.5,1.21,-0.415225796271688
13.4,14,3,2.5,1.22,-0.412670887186489
13.4,14,3,2.5,1.23,-0.410181485887935
13.4,14,3,2.5,1.24,-0.407758421990945
13.4,14,3,2.5,1.25,-0.405402522344511
13.4,14,3,2.5,1.26,-0.403114611291282
13.4,14,3,2.5,1.27,-0.400895510915205
13.4,14,3,2.5,1.28,-0.398746041277461
13.4,14,3,2.5,1.29,-0.396667020640906
13.4,14,3,2.5,1.3,-0.394659265683137
13.4,14,3,2.5,1.31,-0.392723591698342
13.4,14,3,2.5,1.32,-0.390860812788039
13.4,14,3,2.5,1.33,-0.38907174204078
13.4,14,3,2.5,1.34,-0.387357191700825
13.4,14,3,2.5,1.35,-0.385717973325789
13.4,14,3,2.5,1.36,-0.384154897933177
13.4,14,3,2.5,1.37,-0.382668776135695
13.4,14,3,2.5,1.38,-0.38126041826514
13.4,14,3,2.5,1.39,-0.379930634484624
13.4,14,3,2.5,1.4,-0.378680234888758
13.4,14,3,2.5,1.41,-0.377510029591474
13.4,14,3,2.5,1.42,-0.376420828800848
13.4,14,3,2.5,1.43,-0.375413442880402
13.4,14,3,2.5,1.44,-0.374488682396158
13.4,14,3,2.5,1.45,-0.37364735814854
13.4,14,3,2.5,1.46,-0.372890281188184
13.4,14,3,2.5,1.47,-0.372218262814531
13.4,14,3,2.5,1.48,-0.371632114555883
13.4,14,3,2.5,1.49,-0.371132648129437
13.4,14,3,2.5,1.5,-0.370720675379653
13.4,14,3,2.5,1.51,-0.37039700819302
13.4,14,3,2.5,1.52,-0.370162458387117
13.4,14,3,2.5,1.53,-0.370017837571529
13.4,14,3,2.5,1.54,-0.369963956977953
13.4,14,3,2.5,1.55,-0.370001627256418
13.4,14,3,2.5,1.56,-0.370131658234278
13.4,14,3,2.5,1.57,-0.370354858634192
13.4,14,3,2.5,1.58,-0.370672035746832
13.4,14,3,2.5,1.59,-0.37108399505365
13.4,14,3,2.5,1.6,-0.371591539794455
13.4,14,3,2.5,1.61,-0.37219547047393
13.4,14,3,2.5,1.62,-0.372896584300652
13.4,14,3,2.5,1.63,-0.373695674551307
13.4,14,3,2.5,1.64,-0.374593529852133
13.4,14,3,2.5,1.65,-0.37559093336859
13.4,14,3,2.5,1.66,-0.37668866189336
13.4,14,3,2.5,1.67,-0.377887484821609
13.4,14,3,2.5,1.68,-0.379188163001176
13.4,14,3,2.5,1.69,-0.380591447444099
13.4,14,3,2.5,1.7,-0.382098077884199
13.4,14,3,2.5,1.71,-0.383708781163856
13.4,14,3,2.5,1.72,-0.385424269431149
13.4,14,3,2.5,1.73,-0.38724523812634
13.4,14,3,2.5,1.74,-0.389172363734507
13.4,14,3,2.5,1.75,-0.391206301278215
13.4,14,3,2.5,1.76,-0.393347681521319
13.4,14,3,2.5,1.77,-0.395597107851669
13.4,14,3,2.5,1.78,-0.397955152806584
13.4,14,3,2.5,1.79,-0.400422354201052
13.4,14,3,2.5,1.8,-0.402999210813728
13.4,14,3,2.5,1.81,-0.405686177580664
13.4,14,3,2.5,1.82,-0.408483660240724
13.4,14,3,2.5,1.83,-0.411392009370156
13.4,14,3,2.5,1.84,-0.414411513736199
13.4,14,3,2.5,1.85,-0.41754239289133
13.4,14,3,2.5,1.86,-0.420784788920334
13.4,14,3,2.5,1.87,-0.424138757241736
13.4,14,3,2.5,1.88,-0.427604256353224
13.4,14,3,2.5,1.89,-0.431181136397231
13.4,14,3,2.5,1.9,-0.434869126407668
13.4,14,3,2.5,1.91,-0.438667820081678
13.4,14,3,2.5,1.92,-0.442576659900993
13.4,14,3,2.5,1.93,-0.44659491940567
13.4,14,3,2.5,1.94,-0.450721683398473
13.4,14,3,2.5,1.95,-0.454955825830307
13.4,14,3,2.5,1.96,-0.459295985086027
13.4,14,3,2.5,1.97,-0.463740536354434
13.4,14,3,2.5,1.98,-0.468287560726741
13.4,14,3,2.5,1.99,-0.472934810622823
13.4,14,3,2.5,2,-0.477679671094312
13.4,14,3,2.5,2.01,-0.482519116496922
13.4,14,3,2.5,2.02,-0.487449661960973
13.4,14,3,2.5,2.03,-0.492467309017969
13.4,14,3,2.5,2.04,-0.497567484661958
13.4,14,3,2.5,2.05,-0.50274497303617
13.4,14,3,2.5,2.06,-0.507993838838092
13.4,14,3,2.5,2.07,-0.513307341428862
13.4,14,3,2.5,2.08,-0.518677838515823
13.4,14,3,2.5,2.09,-0.524096678150634
13.4,14,3,2.5,2.1,-0.529554077650214
13.4,14,3,2.5,2.11,-0.535038987906431
13.4,14,3,2.5,2.12,-0.540538941405314
13.4,14,3,2.5,2.13,-0.546039882133913
13.4,14,3,2.5,2.14,-0.551525975419347
13.4,14,3,2.5,2.15,-0.556979395632481
13.4,14,3,2.5,2.16,-0.562380089614087
13.4,14,3,2.5,2.17,-0.56770551366723
13.4,14,3,2.5,2.18,-0.572930342039003
13.4,14,3,2.5,2.19,-0.578026145031775
13.4,14,3,2.5,2.2,-0.582961035300081
13.4,14,3,2.5,2.21,-0.587699281587042
13.4,14,3,2.5,2.22,-0.592200890244755
13.4,14,3,2.5,2.23,-0.596421156514379
13.4,14,3,2.5,2.24,-0.600310189908808
13.4,14,3,2.5,2.25,-0.603812421397547
13.4,14,3,2.5,2.26,-0.606866104767293
13.4,14,3,2.5,2.27,-0.609402830935622
13.4,14,3,2.5,2.28,-0.611347082642958
13.4,14,3,2.5,2.29,-0.612615868457172
13.4,14,3,2.5,2.3,-0.613118490113338
13.4,14,3,2.5,2.31,-0.612756516660783
13.4,14,3,2.5,2.32,-0.611424063473148
13.4,14,3,2.5,2.33,-0.609008504505635
13.4,14,3,2.5,2.34,-0.605391782444498
13.4,14,3,2.5,2.35,-0.600452522920144
